custId,gender,SeniorCitizen,Married,Children,TVConnection,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Internet,HighSpeed,AddedServices,Subscription,tenure,PaymentMethod,MonthlyCharges,TotalCharges,Satisfied
5968,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Biannually,72,Net Banking,97.85,6841.3,1
4599,Male,0,No,No,DTH,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Monthly,31,Bank transfer,72.45,2156.25,1
3116,Male,0,Yes,Yes,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,26,Net Banking,83.75,2070.6,0
759,Female,0,No,Yes,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,31,Credit card,86.55,2697.4,0
811,Male,0,No,No,DTH,No,No,Yes,No,No,Yes,Yes,No,Yes,Biannually,30,Cash,55.65,1653.85,1
5415,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Cash,45.7,45.7,0
3003,Male,0,No,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,7,Net Banking,94.25,669,0
3884,Female,1,No,No,DTH,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Annually,63,Bank transfer,83.0,5243.05,1
6887,Male,0,No,No,DTH,No,No,Yes,Yes,No,Yes,No,No internet,No,Annually,9,Cash,39.55,373,1
6847,Male,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,1,Cash,50.15,50.15,1
4347,Female,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,14,Cash,89.8,1129.1,0
5063,Female,1,No,No,Cable,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Biannually,67,Bank transfer,92.45,6140.85,1
241,Male,1,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,6,Net Banking,95.75,573.75,0
5813,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,68,Credit card,85.0,5607.75,1
5872,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Credit card,19.95,19.95,1
1817,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,39,Cash,19.9,791.15,1
923,Female,0,No,No,DTH,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Biannually,21,Credit card,71.05,1524.85,1
6744,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Biannually,52,Net Banking,79.2,4016.3,1
1120,Male,0,No,No,DTH,No,No,No,No,Yes,Yes,Yes,No,No,Monthly,12,Cash,56.65,654.85,0
3777,Male,0,Yes,No,DTH,No,No,Yes,No,No,No,No,No internet,No,Monthly,24,Net Banking,29.1,688,1
1489,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,19.25,48.35,1
2256,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,72,Bank transfer,24.65,1830.05,1
5676,Male,0,No,No,DTH,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Monthly,5,Credit card,63.95,318.1,1
6252,Female,1,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,100.8,100.8,0
1064,Male,0,No,No,DTH,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,30,Cash,64.5,1888.45,1
5006,Female,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,8,Net Banking,45.45,411.75,1
484,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,69.2,69.2,0
6341,Male,0,No,No,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,19,Credit card,73.85,1424.5,0
3020,Male,0,No,No,Cable,No,No,No,No,Yes,No,Yes,Yes,No,Monthly,58,Bank transfer,80.65,4807.35,1
3245,Male,0,Yes,Yes,DTH,No,No,Yes,Yes,No,No,Yes,No,Yes,Annually,48,Credit card,55.8,2651.2,1
3617,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,No,Monthly,1,Net Banking,74.3,74.3,1
5632,Male,1,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,2,Cash,24.45,47.5,0
6675,Female,0,Yes,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Biannually,68,Bank transfer,89.95,5974.3,1
1690,Male,0,Yes,Yes,DTH,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,69,Bank transfer,75.75,5388.15,1
721,Male,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,4,Net Banking,44.8,169.65,1
2755,Male,0,No,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Biannually,72,Bank transfer,109.2,7878.3,1
4859,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,19,Bank transfer,24.9,467.7,1
3945,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,7,Cash,19.3,144.95,1
6596,Male,0,No,No,DTH,No,Yes,No,No,Yes,No,Yes,No,No,Annually,26,Credit card,59.45,1507,1
3105,Male,0,No,No,DTH,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Bank transfer,69.65,4908.25,1
5943,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,1,Net Banking,45.3,45.3,0
1807,Male,0,No,No,DTH,No,No,No,No,No,Yes,No,No internet,Yes,Monthly,8,Net Banking,30.45,226.45,0
3143,Female,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,No,Monthly,6,Net Banking,89.3,577.6,0
6589,Female,1,No,No,Cable,No,Yes,No,Yes,No,No,Yes,Yes,No,Monthly,15,Credit card,89.0,1288.3,1
510,Female,0,No,No,DTH,No,Yes,No,Yes,No,No,Yes,No,Yes,Annually,39,Credit card,58.6,2224.5,1
3721,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,67,Cash,26.1,1759.55,1
1302,Male,1,Yes,No,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Annually,69,Cash,110.55,7610.1,1
1121,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,4,Net Banking,19.85,63,1
6377,Male,1,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Annually,63,Bank transfer,84.0,5329.55,1
863,Female,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,22,Net Banking,49.8,1049.05,1
2624,Male,0,Yes,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,62,Net Banking,105.5,6487.2,1
3378,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,19.4,19.4,1
5276,Female,0,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Biannually,61,Net Banking,106.6,6428.4,0
4794,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Biannually,59,Credit card,99.5,5861.75,1
4153,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,58,Credit card,24.45,1513.6,1
7010,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,72,Bank transfer,23.55,1723.95,1
5050,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,63,Cash,19.25,1237.65,1
3068,Male,0,No,No,Cable,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthly,22,Net Banking,100.75,2095,0
4781,Female,0,Yes,Yes,Cable,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Annually,39,Net Banking,89.55,3474.45,0
1301,Female,0,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,53,Bank transfer,104.05,5566.4,1
306,Female,0,No,No,DTH,No,No,No,No,No,Yes,Yes,Yes,No,Monthly,68,Cash,54.45,3687.75,1
921,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,24,Bank transfer,19.55,470.2,1
754,Female,1,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,1,Cash,25.8,25.8,0
4192,Male,0,Yes,Yes,DTH,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Biannually,64,Cash,69.25,4447.75,1
4893,Male,0,No,Yes,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,1,Net Banking,25.3,25.3,0
2260,Female,0,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Monthly,52,Bank transfer,98.15,4993.4,1
6892,Female,0,No,No,DTH,Yes,No,No,Yes,No,No,No,No internet,Yes,Monthly,7,Credit card,40.1,293.3,0
6554,Female,0,No,No,DTH,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,58,Credit card,64.9,3795.45,1
4104,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Monthly,41,Net Banking,113.2,4689.5,0
324,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,57,Cash,19.6,1170.55,1
364,Male,0,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,51,Net Banking,94.65,4812.75,0
4989,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Annually,49,Credit card,78.0,3824.2,1
1738,Female,0,No,No,DTH,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Annually,32,Cash,74.75,2282.95,1
3234,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,34,Bank transfer,25.05,852.7,1
2998,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,69,Credit card,24.6,1678.05,1
3649,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.1,20.1,0
478,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,55,Credit card,19.4,1083,1
707,Female,0,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,No,Monthly,32,Net Banking,89.6,2901.8,1
311,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,3,Credit card,20.75,67.1,1
4840,Male,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,13,Net Banking,106.9,1364.3,0
5390,Female,0,Yes,No,DTH,No,Yes,No,No,No,No,Yes,No,No,Monthly,1,Cash,55.2,55.2,0
893,Male,0,No,No,DTH,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,50.5,50.5,0
859,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,72,Bank transfer,109.2,7711.45,1
113,Male,0,No,No,DTH,No,No,No,Yes,Yes,No,Yes,No,Yes,Annually,57,Cash,54.65,3134.7,1
3759,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,18,Net Banking,19.0,348.8,1
5985,Male,0,No,No,DTH,Yes,Yes,No,No,Yes,No,Yes,No,No,Monthly,2,Net Banking,70.3,132.4,1
3451,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,13,Credit card,19.45,232.1,1
5382,Male,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,89.25,89.25,1
4465,Female,1,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,28,Cash,25.7,734.6,1
5875,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,9,Cash,20.25,178.5,0
541,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,41,Net Banking,104.4,4133.95,1
2263,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,6,Credit card,70.55,433.95,1
5506,Female,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,No,Monthly,32,Net Banking,90.95,2897.95,1
5145,Male,0,No,No,Cable,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Monthly,16,Credit card,89.05,1448.6,0
4381,Male,0,No,No,Cable,No,No,No,No,Yes,No,Yes,No,Yes,Monthly,41,Net Banking,74.25,3089.1,1
6411,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,21,Cash,19.8,350.1,1
2855,Female,0,No,No,DTH,Yes,Yes,No,Yes,No,No,No,No internet,Yes,Monthly,60,Net Banking,50.8,3027.4,0
5493,Male,0,No,No,DTH,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,59.85,59.85,0
6497,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,17,Credit card,19.45,369.05,1
2117,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,71,Bank transfer,19.85,1326.35,1
483,Male,0,No,No,Cable,No,No,No,No,Yes,No,Yes,No,Yes,Monthly,11,Net Banking,73.85,926.25,0
2091,Female,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,50,Net Banking,95.7,4729.75,1
2631,Female,0,Yes,No,DTH,No,No,No,Yes,No,Yes,Yes,No,No,Monthly,4,Cash,54.7,235.05,1
1657,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,35,Bank transfer,26.2,954.9,1
6561,Male,0,No,No,DTH,No,No,Yes,No,Yes,No,Yes,No,No,Monthly,1,Cash,55.05,55.05,1
6369,Female,1,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,50,Net Banking,25.2,1306.3,1
838,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Biannually,68,Bank transfer,105.25,7173.15,1
3449,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,47,Net Banking,25.4,1139.2,1
4659,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,110.45,8058.85,1
5689,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,20.2,20.2,1
4710,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,20.0,32.7,1
6856,Female,0,No,No,DTH,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Annually,36,Cash,76.35,2606.35,1
6271,Female,0,No,No,Cable,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Monthly,56,Bank transfer,105.45,5916.95,1
12,Female,0,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,7,Net Banking,71.05,472.65,1
6774,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,20,Net Banking,88.7,1761.45,0
1814,Male,1,Yes,No,DTH,Yes,Yes,No,No,No,No,No,No internet,Yes,Monthly,57,Net Banking,44.85,2572.95,0
1499,Female,0,Yes,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Net Banking,70.7,141.45,0
6898,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Bank transfer,45.1,45.1,0
5750,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,No,No,No internet,Yes,Monthly,67,Credit card,53.4,3579.15,1
1605,Male,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,14,Net Banking,92.9,1337.45,1
1692,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,58,Net Banking,86.1,4890.5,1
1959,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.2,20.2,0
1453,Male,0,Yes,No,DTH,No,No,No,Yes,Yes,No,Yes,Yes,No,Monthly,52,Bank transfer,61.35,3169.55,1
3460,Male,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,No,Monthly,4,Cash,49.25,208.45,1
5454,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,15,Cash,48.8,720.1,1
4136,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,5,Net Banking,69.7,316.9,0
4990,Male,1,Yes,No,DTH,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Annually,67,Bank transfer,60.95,4119.4,1
2620,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Annually,33,Net Banking,93.8,3124.5,0
5048,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,4,Net Banking,23.9,97.5,1
1797,Female,1,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,71.25,71.25,1
4731,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,68,Bank transfer,114.9,7843.55,1
6265,Female,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,No,Annually,14,Credit card,51.45,727.85,1
6571,Male,0,Yes,No,DTH,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,31,Cash,79.3,2484,1
1232,Male,0,No,No,DTH,Yes,No,No,No,No,No,Yes,Yes,No,Monthly,9,Cash,59.9,542.4,1
5479,Female,0,Yes,No,DTH,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Annually,48,Bank transfer,60.6,2985.25,1
3194,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,No,No,No,No internet,Yes,Biannually,69,Credit card,54.95,3772.5,1
5725,Female,0,No,No,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,17,Net Banking,94.4,1617.5,0
6309,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,41,Cash,20.65,835.15,1
3417,Male,1,Yes,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,7,Net Banking,99.25,665.45,0
5431,Male,0,No,No,DTH,Yes,Yes,Yes,No,Yes,No,No,No internet,Yes,Monthly,14,Net Banking,55.0,771.95,1
2659,Male,0,Yes,Yes,Cable,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,38,Net Banking,94.65,3624.3,0
329,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,90.95,6468.6,1
5856,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Monthly,4,Credit card,99.8,442.85,0
1313,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,43,Cash,19.55,876.15,1
184,Female,0,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,95.9,6954.15,1
1045,Female,1,Yes,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Monthly,44,Net Banking,104.15,4495.65,1
5586,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,39,Bank transfer,19.35,779.2,1
6570,Female,0,Yes,No,Cable,No,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,63,Bank transfer,81.55,5029.05,1
3756,Male,0,No,No,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Monthly,6,Credit card,78.65,483.3,1
2180,Female,1,Yes,No,Cable,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,90.6,90.6,0
3797,Female,0,No,Yes,DTH,No,No,No,Yes,No,No,Yes,No,No,Monthly,2,Cash,51.55,106.2,1
6447,Female,0,No,No,DTH,Yes,No,Yes,No,No,No,Yes,No,Yes,Monthly,15,Net Banking,59.45,892.65,0
5372,Female,0,Yes,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Annually,63,Net Banking,96.0,6109.75,1
5055,Male,0,No,No,Cable,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Monthly,51,Net Banking,87.35,4473,1
3071,Male,0,Yes,Yes,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Cash,70.65,70.65,0
2152,Male,0,No,No,DTH,No,Yes,No,Yes,No,No,Yes,No,Yes,Annually,11,Net Banking,61.25,729.95,1
6299,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Monthly,21,Net Banking,104.4,2157.95,0
5469,Male,0,Yes,Yes,DTH,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,56,Credit card,75.85,4261.2,1
5802,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,72,Cash,25.4,1710.9,1
5562,Male,0,No,No,Cable,No,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,31,Net Banking,80.45,2429.1,1
3501,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,12,Bank transfer,19.45,227.45,1
1004,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,54,Credit card,20.4,1090.6,1
3051,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,4,Cash,20.7,73.05,1
4460,Female,0,Yes,Yes,DTH,No,No,No,No,Yes,No,Yes,No,Yes,Monthly,6,Cash,48.8,297.35,1
3061,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,No,Biannually,60,Credit card,60.8,3603.45,1
4149,Male,1,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,64,Credit card,25.65,1740.8,1
6100,Female,1,Yes,No,Cable,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,44,Net Banking,85.15,3670.5,1
6182,Female,1,Yes,No,Cable,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,34,Net Banking,94.25,3217.55,0
3185,Male,0,Yes,No,Cable,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,14,Net Banking,82.65,1185,1
934,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,20.3,40.25,1
1056,Female,0,No,No,Cable,No,No,Yes,No,No,No,Yes,Yes,No,Monthly,17,Bank transfer,80.05,1345.65,1
1943,Female,0,No,No,DTH,No,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,15,Cash,55.7,899.8,0
1414,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Net Banking,21.0,21,0
3832,Male,0,No,No,DTH,Yes,Yes,Yes,No,Yes,No,No,No internet,No,Biannually,57,Credit card,53.35,3090.05,1
3240,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,No,No,No,No internet,Yes,Biannually,66,Credit card,56.75,3708.4,1
3379,Female,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,35,Credit card,20.1,644.5,1
4193,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,71,Bank transfer,25.45,1813.35,1
469,Female,0,Yes,Yes,DTH,No,No,Yes,Yes,Yes,No,Yes,No,No,Annually,69,Bank transfer,59.1,4134.7,1
5746,Male,0,Yes,No,Cable,No,No,No,No,Yes,No,Yes,Yes,Yes,Annually,32,Net Banking,79.25,2619.15,1
3618,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,70,Credit card,85.95,5931.75,1
451,Female,1,No,No,Cable,No,No,No,Yes,No,No,Yes,Yes,Yes,Biannually,59,Credit card,79.2,4590.35,1
5334,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Biannually,56,Net Banking,103.2,5873.75,1
4170,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,8,Net Banking,75.25,576.7,1
6109,Female,0,Yes,Yes,DTH,No,No,Yes,No,No,Yes,Yes,No,No,Annually,62,Credit card,54.75,3425.35,1
2425,Male,1,No,No,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,65,Net Banking,110.35,7246.15,1
1923,Female,1,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,66,Credit card,102.85,6976.75,1
366,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,25,Cash,20.15,536.35,1
2698,Female,0,No,No,Cable,No,No,No,No,No,Yes,Yes,No,No,Monthly,47,Credit card,75.45,3545.1,1
6520,Female,0,Yes,Yes,Cable,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Monthly,39,Credit card,99.95,3767.4,1
926,Male,0,No,No,DTH,No,No,No,No,Yes,No,Yes,No,Yes,Monthly,40,Net Banking,51.1,2092.9,1
6711,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,56,Credit card,19.8,1119.9,1
5393,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,49,Bank transfer,74.6,3720.35,1
1725,Female,1,Yes,No,Cable,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,62,Credit card,97.95,5936.55,1
2335,Female,0,Yes,Yes,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,6,Cash,45.5,285.2,1
5327,Male,1,Yes,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,46,Net Banking,80.4,3605.2,0
